0.0	-25.6
0.00025	-25.6
0.0005	-25.6
0.00075	-25.6
0.001	-25.6
0.00125	-25.6
0.0015	-25.6
0.00175	-25.6
0.002	-25.6
0.00225	-25.6
0.0025	-25.6
0.00275	-8.4
0.003	-8.4
0.00325	-8.2
0.0035	-8.4
0.00375	-8.4
0.004	-8.4
0.00425	-8.4
0.0045	-8.2
0.00475	-8.2
0.005	-8.2
0.00525	-8.2
0.0055	-8.2
0.00575	-8.2
0.006	-8.2
0.00625	-8.2
0.0065	-8.2
0.00675	-8.2
0.007	-8.2
0.00725	-8.4
0.0075	-8.2
0.00775	-8.4
0.008	-8.2
0.00825	-8.2
0.0085	-8.2
0.00875	-8.0
0.009	-8.2
0.00925	-8.2
0.0095	-8.2
0.00975	-8.2
0.01	-8.0
0.01025	-8.0
0.0105	-8.0
0.01075	-8.0
0.011	-8.2
0.01125	-8.0
0.0115	-8.0
0.01175	-8.0
0.012	-8.0
0.01225	-8.2
0.0125	-8.0
0.01275	-8.0
0.013	-8.0
0.01325	-7.8
0.0135	-7.8
0.01375	-7.8
0.014	-7.8
0.01425	-7.8
0.0145	-7.8
0.01475	-7.8
0.015	-7.8
0.01525	-7.8
0.0155	-7.6
0.01575	-7.8
0.016	-7.6
0.01625	-7.6
0.0165	-7.6
0.01675	-7.6
0.017	-7.4
0.01725	-7.6
0.0175	-7.6
0.01775	-7.4
0.018	-7.4
0.01825	-7.6
0.0185	-7.6
0.01875	-7.4
0.019	-7.2
0.01925	-7.4
0.0195	-7.2
0.01975	-7.2
0.02	-7.2
0.02025	-7.0
0.0205	-7.0
0.02075	-7.0
0.021	-6.8
0.02125	-6.8
0.0215	-6.6
0.02175	-6.6
0.022	-6.6
0.02225	-6.6
0.0225	-6.4
0.02275	-6.4
0.023	-6.2
0.02325	-6.4
0.0235	-6.2
0.02375	-6.2
0.024	-6.2
0.02425	-6.2
0.0245	-6.0
0.02475	-6.0
0.025	-6.2
0.02525	-5.8
0.0255	-5.8
0.02575	-5.6
0.026	-5.6
0.02625	-5.4
0.0265	-5.4
0.02675	-5.6
0.027	-5.4
0.02725	-5.4
0.0275	-5.4
0.02775	-5.2
0.028	-5.2
0.02825	-5.0
0.0285	-5.0
0.02875	-5.0
0.029	-5.0
0.02925	-5.0
0.0295	-4.8
0.02975	-5.0
0.03	-4.8
0.03025	-4.6
0.0305	-4.6
0.03075	-4.6
0.031	-4.4
0.03125	-4.4
0.0315	-4.4
0.03175	-4.2
0.032	-4.2
0.03225	-4.2
0.0325	-4.2
0.03275	-4.2
0.033	-4.0
0.03325	-3.8
0.0335	-3.6
0.03375	-3.8
0.034	-3.6
0.03425	-3.4
0.0345	-3.2
0.03475	-2.8
0.035	-2.4
0.03525	-1.8
0.0355	-1.0
0.03575	0.2
0.036	1.6
0.03625	3.6
0.0365	6.2
0.03675	8.4
0.037	9.6
0.03725	10.4
0.0375	10.4
0.03775	10.4
0.038	10.6
0.03825	10.4
0.0385	10.4
0.03875	10.6
0.039	10.4
0.03925	10.4
0.0395	10.4
0.03975	10.6
0.04	10.4
0.04025	10.4
0.0405	10.4
0.04075	10.4
0.041	10.4
0.04125	10.4
0.0415	10.6
0.04175	10.4
0.042	10.4
0.04225	10.4
0.0425	10.6
0.04275	10.6
0.043	10.6
0.04325	10.6
0.0435	10.4
0.04375	10.6
0.044	10.2
0.04425	10.4
0.0445	10.4
0.04475	10.4
0.045	10.2
0.04525	10.2
0.0455	10.0
0.04575	10.2
0.046	10.2
0.04625	10.2
0.0465	10.0
0.04675	10.0
0.047	9.8
0.04725	10.0
0.0475	9.8
0.04775	9.8
0.048	9.8
0.04825	9.8
0.0485	9.8
0.04875	9.6
0.049	9.6
0.04925	9.6
0.0495	9.6
0.04975	9.4
0.05	9.4
0.05025	9.4
0.0505	9.4
0.05075	9.6
0.051	9.4
0.05125	9.4
0.0515	9.2
0.05175	9.2
0.052	9.2
0.05225	9.2
0.0525	9.0
0.05275	9.2
0.053	9.0
0.05325	9.0
0.0535	9.0
0.05375	9.0
0.054	8.8
0.05425	9.0
0.0545	8.8
0.05475	8.8
0.055	8.8
0.05525	8.8
0.0555	8.8
0.05575	8.6
0.056	8.8
0.05625	8.6
0.0565	8.6
0.05675	8.6
0.057	8.6
0.05725	8.6
0.0575	8.6
0.05775	8.6
0.058	8.4
0.05825	8.4
0.0585	8.6
0.05875	8.4
0.059	8.4
0.05925	8.2
0.0595	8.4
0.05975	8.2
0.06	8.4
0.06025	8.2
0.0605	8.2
0.06075	8.0
0.061	8.0
0.06125	8.0
0.0615	8.2
0.06175	8.0
0.062	8.0
0.06225	8.0
0.0625	8.0
0.06275	8.0
0.063	8.0
0.06325	7.8
0.0635	7.8
0.06375	8.0
0.064	8.0
0.06425	8.0
0.0645	7.8
0.06475	7.8
0.065	8.0
0.06525	7.8
0.0655	7.6
0.06575	7.6
0.066	7.6
0.06625	7.6
0.0665	7.8
0.06675	7.6
0.067	7.6
0.06725	7.6
0.0675	7.6
0.06775	7.6
0.068	7.6
0.06825	7.6
0.0685	7.4
0.06875	7.4
0.069	7.6
0.06925	7.4
0.0695	7.4
0.06975	7.6
0.07	7.4
0.07025	7.4
0.0705	7.2
0.07075	7.2
0.071	7.4
0.07125	7.2
0.0715	7.4
0.07175	7.2
0.072	7.2
0.07225	7.2
0.0725	7.0
0.07275	7.0
0.073	7.0
0.07325	7.0
0.0735	7.0
0.07375	7.0
0.074	7.0
0.07425	7.0
0.0745	7.0
0.07475	7.0
0.075	7.0
0.07525	6.8
0.0755	7.0
0.07575	7.0
0.076	6.8
0.07625	6.8
0.0765	6.8
0.07675	6.8
0.077	6.8
0.07725	6.6
0.0775	6.8
0.07775	6.6
0.078	6.8
0.07825	6.8
0.0785	6.6
0.07875	6.8
0.079	6.8
0.07925	6.6
0.0795	6.6
0.07975	6.6
0.08	6.6
0.08025	6.4
0.0805	6.6
0.08075	6.4
0.081	6.6
0.08125	6.4
0.0815	6.4
0.08175	6.4
0.082	6.4
0.08225	6.4
0.0825	6.4
0.08275	6.4
0.083	6.4
0.08325	6.4
0.0835	6.4
0.08375	6.4
0.084	6.4
0.08425	6.4
0.0845	6.2
0.08475	6.2
0.085	6.4
0.08525	6.2
0.0855	6.2
0.08575	6.0
0.086	6.2
0.08625	6.2
0.0865	6.2
0.08675	6.0
0.087	6.2
0.08725	6.2
0.0875	6.2
0.08775	6.2
0.088	6.2
0.08825	6.0
0.0885	6.0
0.08875	5.8
0.089	6.0
0.08925	6.0
0.0895	5.8
0.08975	6.0
0.09	5.8
0.09025	6.0
0.0905	5.8
0.09075	6.0
0.091	6.0
0.09125	5.8
0.0915	5.8
0.09175	5.8
0.092	5.8
0.09225	6.0
0.0925	5.8
0.09275	5.8
0.093	5.8
0.09325	5.8
0.0935	5.8
0.09375	5.8
0.094	5.8
0.09425	5.8
0.0945	5.8
0.09475	5.6
0.095	5.8
0.09525	5.8
0.0955	5.6
0.09575	5.8
0.096	5.6
0.09625	5.6
0.0965	5.6
0.09675	5.6
0.097	5.6
0.09725	5.6
0.0975	5.6
0.09775	5.6
0.098	5.6
0.09825	5.6
0.0985	5.6
0.09875	5.4
0.099	5.4
0.09925	5.4
0.0995	5.2
0.09975	5.0
0.1	4.4
0.10025	4.2
0.1005	3.4
0.10075	2.4
0.101	1.4
0.10125	0.0
0.1015	-0.8
0.10175	-0.8
0.102	-1.0
0.10225	-1.0
0.1025	-1.0
0.10275	-1.2
0.103	-1.4
0.10325	-1.2
0.1035	-1.4
0.10375	-1.4
0.104	-1.6
0.10425	-1.8
0.1045	-1.8
0.10475	-2.0
0.105	-2.0
0.10525	-2.0
0.1055	-2.0
0.10575	-2.2
0.106	-2.4
0.10625	-2.4
0.1065	-2.4
0.10675	-2.6
0.107	-2.6
0.10725	-2.8
0.1075	-2.8
0.10775	-3.0
0.108	-3.0
0.10825	-3.0
0.1085	-3.2
0.10875	-3.2
0.109	-3.2
0.10925	-3.6
0.1095	-3.6
0.10975	-3.6
0.11	-3.8
0.11025	-3.8
0.1105	-4.0
0.11075	-4.0
0.111	-4.0
0.11125	-4.2
0.1115	-4.4
0.11175	-4.4
0.112	-4.4
0.11225	-4.4
0.1125	-4.6
0.11275	-4.8
0.113	-4.8
0.11325	-4.8
0.1135	-5.2
0.11375	-5.0
0.114	-5.2
0.11425	-5.2
0.1145	-5.2
0.11475	-5.4
0.115	-5.4
0.11525	-5.6
0.1155	-5.6
0.11575	-5.6
0.116	-5.6
0.11625	-5.8
0.1165	-6.0
0.11675	-6.0
0.117	-6.2
0.11725	-6.2
0.1175	-6.4
0.11775	-6.4
0.118	-6.4
0.11825	-6.4
0.1185	-6.4
0.11875	-6.6
0.119	-6.6
0.11925	-6.6
0.1195	-6.8
0.11975	-6.8
0.12	-6.8
0.12025	-6.8
0.1205	-6.8
0.12075	-7.0
0.121	-7.2
0.12125	-7.0
0.1215	-7.0
0.12175	-7.2
0.122	-7.2
0.12225	-7.4
0.1225	-7.2
0.12275	-7.4
0.123	-7.4
0.12325	-7.4
0.1235	-7.4
0.12375	-7.4
0.124	-7.6
0.12425	-7.6
0.1245	-7.6
0.12475	-7.8
0.125	-7.6
0.12525	-7.8
0.1255	-7.8
0.12575	-7.8
0.126	-7.8
0.12625	-7.8
0.1265	-7.8
0.12675	-7.8
0.127	-7.8
0.12725	-8.0
0.1275	-7.8
0.12775	-7.8
0.128	-8.0
0.12825	-8.0
0.1285	-8.0
0.12875	-8.0
0.129	-8.0
0.12925	-8.2
0.1295	-8.2
0.12975	-8.2
0.13	-8.2
0.13025	-8.0
0.1305	-8.2
0.13075	-8.4
0.131	-8.2
0.13125	-8.2
0.1315	-8.2
0.13175	-8.2
0.132	-8.4
0.13225	-8.2
0.1325	-8.2
0.13275	-8.2
0.133	-8.4
0.13325	-8.2
0.1335	-8.2
0.13375	-8.4
0.134	-8.2
0.13425	-8.4
0.1345	-8.2
0.13475	-8.4
0.135	-8.4
0.13525	-8.4
0.1355	-8.4
0.13575	-8.4
0.136	-8.4
0.13625	-8.2
0.1365	-8.4
0.13675	-8.4
0.137	-8.4
0.13725	-8.4
0.1375	-8.4
0.13775	-8.4
0.138	-8.4
0.13825	-8.4
0.1385	-8.4
0.13875	-8.4
0.139	-8.4
0.13925	-8.4
0.1395	-8.2
0.13975	-8.4
0.14	-8.2
0.14025	-8.4
0.1405	-8.2
0.14075	-8.2
0.141	-8.4
0.14125	-8.2
0.1415	-8.4
0.14175	-8.2
0.142	-8.2
0.14225	-8.2
0.1425	-8.2
0.14275	-8.2
0.143	-8.2
0.14325	-8.2
0.1435	-8.2
0.14375	-8.2
0.144	-8.2
0.14425	-8.4
0.1445	-8.2
0.14475	-8.0
0.145	-8.2
0.14525	-8.2
0.1455	-8.2
0.14575	-8.2
0.146	-8.2
0.14625	-8.2
0.1465	-8.2
0.14675	-8.0
0.147	-8.0
0.14725	-8.0
0.1475	-8.0
0.14775	-8.0
0.148	-8.0
0.14825	-8.0
0.1485	-8.0
0.14875	-8.0
0.149	-7.8
0.14925	-8.0
0.1495	-7.8
0.14975	-7.8
0.15	-7.8
0.15025	-7.8
0.1505	-7.8
0.15075	-7.8
0.151	-7.8
